Id,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_E,LotShape_E,LandContour_E,LotConfig_E,Neighborhood_E,Condition1_E,Condition2_E,BldgType_E,HouseStyle_E,RoofStyle_E,RoofMatl_E,Exterior1st_E,MasVnrType_E,ExterQual_E,ExterCond_E,Foundation_E,BsmtQual_E,BsmtCond_E,BsmtExposure_E,BsmtFinType1_E,BsmtFinType2_E,Heating_E,HeatingQC_E,CentralAir_E,Electrical_E,KitchenQual_E,Functional_E,GarageType_E,GarageFinish_E,GarageQual_E,PavedDrive_E,SaleType_E,SaleCondition_E
376,30,10020,1,1,1922,1950,350,0,333,683,0,0,904,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,2009,61000,4.0,2.0,3.0,1.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,3.0,6.0,6.0,4.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,3.0,5.0,5.0
377,85,8846,5,5,1996,1996,298,0,572,870,0,0,914,0,0,1,0,2,1,0,576,0,0,0,0,0,0,0,7,2006,148000,4.0,2.0,2.0,5.0,17.0,5.0,5.0,5.0,2.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
378,60,11143,8,5,2004,2005,0,0,1580,1580,886,0,2466,0,0,3,0,4,1,1,610,159,214,0,0,0,0,0,12,2007,340000,5.0,2.0,2.0,3.0,20.0,5.0,5.0,5.0,7.0,2.0,3.0,13.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
379,20,11394,9,2,2010,2010,1445,0,411,1856,0,0,1856,1,0,1,1,1,1,1,834,113,0,0,0,0,0,0,6,2010,394432,4.0,1.0,2.0,3.0,23.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,3.0,4.0,6.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
380,60,8123,6,5,2000,2000,0,0,982,982,793,0,1800,0,0,2,1,3,1,1,463,100,63,0,0,0,0,0,6,2009,179000,4.0,2.0,2.0,1.0,15.0,4.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
381,50,5000,5,6,1924,1950,218,0,808,1026,665,0,1691,0,0,2,0,3,1,1,308,0,0,242,0,0,0,0,5,2010,127000,4.0,1.0,2.0,1.0,9.0,5.0,5.0,5.0,3.0,2.0,3.0,11.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,4.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
382,20,7200,7,5,2006,2006,0,0,1293,1293,0,0,1301,1,0,2,0,2,1,1,572,216,121,0,0,0,0,0,8,2006,187750,5.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,5.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
383,60,9245,7,5,2006,2006,0,0,939,939,858,0,1797,0,0,2,1,3,1,0,639,144,53,0,0,0,0,0,4,2007,213500,4.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
384,45,9000,6,3,1928,1950,0,0,784,784,0,0,784,0,0,1,0,2,1,0,360,0,0,91,0,0,0,0,10,2009,76000,3.0,1.0,2.0,3.0,13.0,5.0,5.0,5.0,1.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,3.0,1.0,4.0,2.0,7.0,3.0,2.0,3.0,1.0,5.0,5.0
385,60,53107,6,5,1992,1992,985,0,595,1580,874,0,1953,1,0,2,1,3,1,2,501,216,231,0,0,0,0,0,6,2007,240000,4.0,4.0,3.0,3.0,19.0,3.0,5.0,5.0,7.0,2.0,3.0,9.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
386,120,3182,8,5,2004,2005,24,0,1232,1256,0,0,1269,0,0,2,0,2,1,1,430,146,20,0,0,144,0,0,4,2010,192000,4.0,1.0,2.0,1.0,16.0,5.0,5.0,4.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
387,50,8410,5,3,1910,1996,0,0,658,658,526,0,1184,0,0,1,0,5,1,0,0,0,151,0,0,0,0,0,5,2006,81000,4.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,3.0,1.0,3.0,6.0,2.0,2.0,2.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,5.0,1.0
388,80,7200,6,6,1976,1976,631,0,410,1041,0,0,1125,1,0,1,0,3,1,1,352,296,0,0,0,0,0,0,10,2009,125000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,2.0
389,20,9382,7,5,1999,2000,0,0,1468,1468,0,0,1479,0,0,2,0,3,1,0,577,120,25,0,0,0,0,0,7,2008,191000,4.0,2.0,2.0,5.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
390,60,12474,10,5,2007,2008,1280,0,402,1682,590,0,2332,1,0,2,1,3,1,1,846,196,134,0,0,0,0,0,8,2008,426000,4.0,1.0,2.0,1.0,24.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,7.0,4.0,4.0,3.0,9.0,6.0
391,50,8405,5,8,1900,1950,241,391,229,861,406,0,1367,1,0,1,0,4,1,0,384,0,130,112,0,0,0,0,4,2008,119000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
392,60,12209,6,5,2001,2002,690,0,114,804,1157,0,1961,1,0,2,1,3,1,1,560,125,192,0,0,0,0,0,6,2009,215000,4.0,2.0,2.0,5.0,12.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,5.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,5.0,5.0
393,20,8339,5,7,1959,1959,0,0,0,0,0,0,882,0,0,1,0,3,1,0,294,0,0,0,0,0,0,1200,7,2007,106500,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
394,30,7446,4,5,1941,1950,266,0,522,788,0,0,788,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,4,2006,100000,4.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,6.0,2.0,3.0,7.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,3.0,2.0,4.0,2.0,7.0,1.0,1.0,2.0,3.0,5.0,2.0
395,50,10134,5,6,1940,1950,0,0,735,735,299,0,1034,0,0,1,0,2,1,0,240,0,39,0,0,0,0,0,7,2007,109000,4.0,1.0,2.0,1.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,4.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
396,20,9571,5,6,1956,1956,739,0,405,1144,0,0,1144,1,0,1,0,3,1,0,596,44,0,0,0,0,0,0,6,2010,129000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
397,20,7200,5,5,1972,1972,777,0,117,894,0,0,894,0,0,1,0,2,1,0,600,215,0,0,0,0,0,0,9,2009,123000,4.0,1.0,3.0,1.0,17.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,3.0,4.0,3.0,5.0,5.0
398,60,7590,5,5,1962,1962,540,0,324,864,936,0,1812,0,0,2,0,4,1,1,264,0,168,0,0,0,0,0,7,2007,169500,4.0,1.0,2.0,1.0,11.0,8.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
399,30,8967,5,2,1920,1950,0,0,961,961,0,0,1077,0,0,1,0,2,1,0,338,0,0,0,0,0,0,0,11,2007,67000,2.0,1.0,2.0,3.0,2.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,6.0,6.0,6.0,4.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,5.0,2.0
400,60,8125,7,5,2006,2007,812,0,280,1092,438,0,1550,1,0,2,0,2,1,0,438,0,168,0,0,0,0,0,10,2009,241000,5.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,7.0,2.0,3.0,13.0,5.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
401,120,14963,8,5,1996,1996,786,0,474,1260,0,0,1288,1,0,1,1,1,1,2,500,120,30,0,0,224,0,0,12,2008,245500,4.0,4.0,2.0,1.0,21.0,5.0,5.0,4.0,6.0,2.0,3.0,11.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
402,20,8767,7,5,2005,2005,24,0,1286,1310,0,0,1310,0,0,2,0,3,1,1,400,0,0,0,0,0,0,0,7,2006,164990,4.0,2.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
403,30,10200,5,8,1940,1997,0,0,672,672,0,0,672,0,0,1,0,2,1,0,240,168,0,0,0,0,0,0,8,2008,108000,4.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,1.0,5.0,5.0
404,60,12090,8,5,1998,1998,0,0,1141,1141,1098,0,2263,0,0,2,1,4,1,1,420,144,123,0,0,0,0,0,7,2006,258000,4.0,1.0,2.0,3.0,25.0,5.0,5.0,5.0,7.0,5.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,7.0,4.0,4.0,3.0,5.0,2.0
405,60,10364,6,5,1995,1996,0,0,806,806,766,0,1572,0,0,2,1,3,1,1,373,0,40,0,0,0,0,0,5,2007,168000,4.0,2.0,2.0,1.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,5.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,7.0,4.0,4.0,3.0,5.0,5.0
406,20,9991,4,4,1976,1993,1116,0,165,1281,0,0,1620,1,0,2,0,3,1,1,490,120,78,0,0,0,0,0,6,2009,150000,4.0,2.0,2.0,3.0,7.0,3.0,5.0,5.0,6.0,2.0,3.0,10.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,2.0,4.0,6.0,2.0,4.0,3.0,5.0,5.0
407,50,10480,6,5,1936,1950,0,0,1064,1064,0,473,1639,0,0,1,0,3,1,0,240,0,0,0,0,0,0,0,3,2008,115000,4.0,1.0,2.0,1.0,9.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0
408,70,15576,6,7,1915,1976,0,0,840,840,840,0,1680,0,0,2,0,4,1,0,308,0,0,160,0,0,0,0,3,2008,177000,4.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,7.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
409,60,14154,7,5,2006,2006,0,0,1063,1063,1101,0,2172,0,0,2,1,3,1,1,947,192,62,0,0,0,0,0,8,2007,280000,4.0,1.0,2.0,3.0,24.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,5.0,5.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
410,60,10800,8,5,2007,2008,789,0,245,1034,1028,0,2078,1,0,2,1,3,1,1,836,0,102,0,0,0,0,0,4,2008,339750,5.0,1.0,2.0,1.0,20.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,5.0,3.0,4.0,6.0,5.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
411,20,9571,5,3,1958,1958,0,0,1276,1276,0,0,1276,0,0,1,0,3,1,0,350,0,0,0,0,0,0,0,6,2009,60000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,6.0,6.0,6.0,3.0,2.0,4.0,2.0,6.0,6.0,2.0,4.0,3.0,4.0,2.0
412,190,34650,5,5,1955,1955,1056,0,0,1056,0,0,1056,1,0,1,0,3,1,0,572,264,0,0,0,0,0,0,1,2006,145000,4.0,1.0,1.0,1.0,15.0,5.0,5.0,1.0,6.0,5.0,3.0,6.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,6.0,6.0,3.0,1.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
413,20,4403,7,5,2009,2009,578,0,892,1470,0,0,1478,1,0,2,1,2,1,1,484,0,144,0,0,0,0,0,6,2010,222000,5.0,4.0,2.0,1.0,20.0,5.0,5.0,5.0,6.0,2.0,3.0,5.0,5.0,4.0,4.0,6.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
414,30,8960,5,6,1927,1950,0,0,1008,1008,0,0,1028,0,0,1,0,2,1,1,360,0,0,130,0,0,0,0,3,2010,115000,2.0,1.0,2.0,1.0,6.0,1.0,5.0,5.0,6.0,2.0,3.0,7.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,4.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
415,60,11228,7,5,1993,1993,50,531,499,1080,1017,0,2097,0,1,2,1,3,1,1,678,196,187,0,0,0,0,0,12,2008,228000,4.0,4.0,2.0,5.0,13.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,2.0,3.0,5.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
416,20,8899,7,5,2007,2007,24,0,1316,1340,0,0,1340,0,0,2,0,3,1,0,396,100,30,0,0,0,0,0,8,2007,181134,4.0,2.0,2.0,1.0,15.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,9.0,6.0
417,60,7844,6,7,1978,1978,209,0,463,672,728,0,1400,0,0,1,1,3,1,1,440,0,0,0,0,0,0,0,3,2006,149500,4.0,1.0,2.0,1.0,7.0,5.0,5.0,5.0,7.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
418,70,22420,6,6,1918,1950,1128,0,242,1370,1254,0,2624,1,0,2,1,4,1,1,864,0,0,0,0,0,0,0,11,2007,239000,4.0,2.0,2.0,1.0,18.0,3.0,5.0,5.0,7.0,5.0,3.0,6.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,6.0,5.0,3.0,1.0,4.0,2.0,7.0,3.0,2.0,4.0,1.0,5.0,5.0
419,50,8160,5,6,1940,1950,312,0,444,756,378,0,1134,1,0,1,1,3,1,0,240,0,0,0,0,0,0,0,4,2007,126000,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,5.0,6.0,6.0,2.0,1.0,3.0,2.0,7.0,3.0,2.0,4.0,2.0,5.0,1.0
420,20,8450,5,6,1968,1968,775,0,281,1056,0,0,1056,1,0,1,0,3,1,1,304,0,85,184,0,0,0,0,7,2010,142000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,3.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
421,90,7060,7,5,1997,1998,1309,0,35,1344,0,0,1344,2,0,2,0,2,2,0,784,0,0,0,0,0,0,0,11,2008,206300,2.0,1.0,2.0,1.0,12.0,5.0,5.0,2.0,2.0,2.0,3.0,12.0,3.0,2.0,3.0,6.0,4.0,5.0,5.0,7.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,4.0
422,20,16635,6,7,1977,2000,1246,0,356,1602,0,0,1602,0,1,2,0,3,1,1,529,240,0,0,0,0,0,0,6,2009,215000,4.0,2.0,2.0,2.0,14.0,5.0,5.0,5.0,6.0,2.0,3.0,13.0,5.0,3.0,4.0,3.0,4.0,4.0,2.0,5.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
423,20,21750,5,5,1954,1954,0,0,988,988,0,0,988,0,0,1,0,2,1,0,520,0,0,0,0,0,0,0,2,2008,113000,4.0,1.0,4.0,1.0,12.0,1.0,5.0,5.0,6.0,5.0,3.0,9.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,4.0,2.0,7.0,6.0,3.0,4.0,1.0,5.0,5.0
424,60,9200,8,5,1998,1998,986,0,484,1470,1160,0,2630,1,0,2,1,4,1,1,696,0,66,0,0,0,0,0,6,2008,315000,4.0,1.0,2.0,1.0,25.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
425,20,9000,6,5,1956,1956,616,0,580,1196,0,0,1196,1,0,1,0,2,1,1,297,0,44,0,0,0,0,0,5,2008,139000,4.0,1.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,2.0,3.0,6.0,3.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,6.0,6.0,4.0,2.0,4.0,2.0,7.0,6.0,3.0,4.0,3.0,5.0,5.0
426,60,3378,7,8,1946,1992,0,0,651,651,682,0,1389,0,0,1,1,3,1,2,240,0,0,126,0,0,0,0,9,2009,135000,2.0,1.0,4.0,1.0,6.0,5.0,5.0,5.0,7.0,2.0,3.0,9.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,2.0,5.0,5.0
427,80,12800,7,5,1989,1989,1518,0,0,1518,0,0,1644,1,1,2,0,2,1,1,569,80,0,0,0,396,0,0,8,2009,275000,4.0,1.0,3.0,1.0,13.0,5.0,5.0,5.0,5.0,2.0,3.0,6.0,3.0,3.0,4.0,6.0,4.0,4.0,5.0,7.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
428,20,8593,4,6,1957,1957,288,0,619,907,0,0,907,0,0,1,0,3,1,0,352,0,0,0,0,0,0,0,7,2008,109008,4.0,2.0,2.0,1.0,11.0,5.0,5.0,5.0,6.0,5.0,3.0,5.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
429,20,6762,7,5,2007,2007,664,0,544,1208,0,0,1208,1,0,2,0,2,1,0,628,105,54,0,0,0,0,0,9,2007,195400,4.0,1.0,2.0,1.0,17.0,5.0,5.0,5.0,6.0,2.0,3.0,12.0,3.0,3.0,4.0,6.0,4.0,4.0,2.0,7.0,6.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,9.0,6.0
430,20,11457,6,5,1988,1988,1005,0,387,1392,0,0,1412,1,0,2,0,3,1,1,576,0,0,169,0,0,0,0,3,2009,175000,4.0,2.0,2.0,3.0,22.0,5.0,5.0,5.0,6.0,2.0,3.0,9.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,7.0,6.0,6.0,3.0,2.0,5.0,3.0,7.0,6.0,2.0,4.0,3.0,5.0,5.0
431,160,1680,6,5,1971,1971,387,0,96,483,504,0,987,0,0,1,1,2,1,0,264,0,0,0,0,0,0,0,7,2008,85400,2.0,1.0,2.0,1.0,3.0,5.0,5.0,3.0,7.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,3.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,4.0,2.0
432,50,5586,6,7,1920,1998,0,0,901,901,110,0,1198,0,0,1,0,4,1,0,0,0,98,0,0,0,0,0,9,2008,79900,2.0,2.0,1.0,1.0,6.0,3.0,5.0,5.0,3.0,2.0,3.0,5.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0
433,160,1920,5,5,1971,1971,471,0,294,765,600,0,1365,1,0,1,1,2,1,0,440,240,36,0,0,0,0,0,8,2007,122500,2.0,1.0,2.0,1.0,3.0,5.0,5.0,4.0,7.0,2.0,3.0,9.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,5.0,6.0,6.0,5.0,2.0,5.0,2.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0
434,60,10839,6,5,1997,1998,0,0,926,926,678,0,1604,0,0,2,1,3,1,1,470,0,36,0,0,0,0,0,7,2008,181000,4.0,2.0,2.0,3.0,15.0,5.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,2.0,4.0,6.0,4.0,4.0,2.0,6.0,6.0,6.0,5.0,2.0,5.0,2.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
435,180,1890,4,7,1972,1972,495,0,135,630,0,0,630,1,0,1,0,1,1,0,0,88,0,0,0,0,0,0,6,2008,81000,2.0,1.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,3.0,13.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,1.0,1.0,2.0,3.0,5.0,5.0
436,60,10667,7,6,1996,1996,385,344,70,799,834,0,1661,1,0,2,1,3,1,1,550,158,61,0,0,0,0,0,4,2009,212000,4.0,4.0,2.0,5.0,17.0,8.0,5.0,5.0,7.0,2.0,3.0,12.0,2.0,3.0,4.0,6.0,4.0,4.0,4.0,7.0,7.0,6.0,5.0,2.0,5.0,3.0,7.0,6.0,3.0,4.0,3.0,3.0,5.0
437,50,4400,6,8,1920,1950,0,0,648,648,384,0,1118,0,0,1,0,2,1,0,440,0,0,0,0,0,0,0,10,2006,116000,2.0,1.0,2.0,1.0,6.0,5.0,5.0,5.0,3.0,2.0,3.0,8.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,6.0,6.0,6.0,3.0,2.0,4.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
438,45,6000,6,7,1926,2004,0,0,884,884,0,0,904,0,0,1,0,2,1,0,180,0,0,105,0,0,0,0,1,2009,119000,2.0,1.0,2.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,3.0,6.0,2.0,3.0,4.0,6.0,3.0,4.0,2.0,6.0,6.0,6.0,4.0,2.0,5.0,2.0,7.0,3.0,2.0,4.0,3.0,5.0,5.0
439,30,4280,5,6,1913,2002,365,0,75,440,0,0,694,0,0,1,0,2,1,1,352,0,0,34,0,0,0,0,3,2007,90350,4.0,1.0,2.0,1.0,18.0,5.0,5.0,5.0,6.0,2.0,3.0,7.0,2.0,2.0,4.0,6.0,3.0,4.0,2.0,4.0,6.0,6.0,3.0,1.0,5.0,3.0,7.0,3.0,2.0,5.0,2.0,5.0,5.0
440,50,12354,6,8,1920,2000,0,0,684,684,512,0,1196,0,0,1,0,3,1,0,528,0,46,0,0,0,0,800,8,2009,110000,4.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,6.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,4.0,2.0,5.0,3.0,7.0,3.0,2.0,4.0,3.0,6.0,5.0
441,20,15431,10,5,2008,2008,1767,539,788,3094,0,0,2402,1,0,2,0,2,1,2,672,0,72,0,0,170,0,0,4,2009,555000,4.0,1.0,2.0,1.0,24.0,5.0,5.0,5.0,6.0,5.0,3.0,12.0,5.0,4.0,4.0,6.0,5.0,4.0,5.0,7.0,7.0,6.0,5.0,2.0,5.0,4.0,7.0,6.0,4.0,4.0,3.0,5.0,5.0
